Order_ID,Order_Date,User_ID,Product_ID,Loc_ID,Referral_Source,Quantity,Unit_Price,Unit_Cost,Status
ORD-41619,2024-07-16 19:38:00,U-5374,P11,L-SE1,Profile Feed,1,35000,4500,Completed
ORD-43775,2024-07-16 20:28:00,U-5678,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-40360,2024-07-16 20:32:00,U-5555,P16,L-NC1,Reels,1,8500,3800,Completed
ORD-45877,2024-07-16 20:53:00,U-5699,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-45919,2024-07-16 20:57:00,U-5964,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-44574,2024-07-16 21:07:00,U-5052,P11,L-NW1,Chant,1,35000,4500,Failed
ORD-43056,2024-07-16 21:24:00,U-5894,P16,L-SS1,Chant,2,8500,3800,Completed
ORD-40361,2024-07-16 21:30:00,U-5340,P12,L-NC1,Reels,1,28000,19000,Completed
ORD-40620,2024-07-16 21:34:00,U-5868,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-45125,2024-07-16 22:45:00,U-5921,P12,L-NC1,Reels,1,28000,19000,Completed
ORD-46209,2024-07-16 23:07:00,U-5861,P11,L-SS1,Direct Link,1,35000,4500,Completed
ORD-43735,2024-07-17 08:08:00,U-5364,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-44839,2024-07-17 12:07:00,U-5531,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-43257,2024-07-17 14:49:00,U-5301,P16,L-NW1,Chant,1,8500,3800,Failed
ORD-43304,2024-07-17 18:13:00,U-5761,P11,L-SS1,Profile Feed,1,35000,4500,Completed
ORD-47308,2024-07-17 19:20:00,U-5633,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-40829,2024-07-17 19:47:00,U-5546,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-43860,2024-07-17 19:48:00,U-5716,P10,L-SS1,Reels,1,12500,7200,Completed
ORD-45042,2024-07-17 19:48:00,U-5033,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-41608,2024-07-17 20:16:00,U-5385,P16,L-NW1,Chant,1,8500,3800,Completed
ORD-41833,2024-07-17 20:20:00,U-5562,P14,L-NW1,Reels,1,2000,300,Completed
ORD-46427,2024-07-17 20:25:00,U-5432,P11,L-SS1,Chant,1,35000,4500,Completed
ORD-44502,2024-07-17 20:31:00,U-5955,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-46565,2024-07-17 20:45:00,U-5321,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-41349,2024-07-17 20:54:00,U-5853,P11,L-SW1,Profile Feed,1,35000,4500,Completed
ORD-45148,2024-07-17 21:13:00,U-5613,P10,L-NC1,Profile Feed,1,12500,7200,Completed
ORD-44162,2024-07-17 21:16:00,U-5269,P16,L-NW1,Reels,1,8500,3800,Completed
ORD-44136,2024-07-17 21:38:00,U-5105,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-45580,2024-07-17 22:02:00,U-5182,P16,L-NC1,Direct Link,1,8500,3800,Completed
ORD-41006,2024-07-17 22:05:00,U-5809,P13,L-SS1,Reels,2,4500,2100,Completed
ORD-44896,2024-07-17 22:31:00,U-5549,P16,L-SS1,Direct Link,1,8500,3800,Completed
ORD-47276,2024-07-17 23:19:00,U-5573,P16,L-SW1,Direct Link,1,8500,3800,Completed
ORD-41834,2024-07-18 06:05:00,U-5038,P12,L-NC1,Search,1,28000,19000,Completed
ORD-44934,2024-07-18 09:30:00,U-5893,P12,L-NC1,Reels,1,28000,19000,Completed
ORD-47441,2024-07-18 10:43:00,U-5462,P13,L-SS1,Profile Feed,1,4500,2100,Refunded
ORD-43749,2024-07-18 11:01:00,U-5082,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-46326,2024-07-18 13:25:00,U-5430,P12,L-SW1,Reels,1,28000,19000,Failed
ORD-45853,2024-07-18 14:04:00,U-5178,P14,L-SS1,Chant,1,2000,300,Completed
ORD-41330,2024-07-18 17:15:00,U-5787,P10,L-SS1,Profile Feed,1,12500,7200,Completed
ORD-42304,2024-07-18 17:17:00,U-5824,P14,L-NC1,Reels,1,2000,300,Completed
ORD-43913,2024-07-18 18:12:00,U-5175,P16,L-SW1,Chant,2,8500,3800,Completed
ORD-44671,2024-07-18 18:19:00,U-5154,P14,L-NW1,Chant,1,2000,300,Completed
ORD-45359,2024-07-18 18:22:00,U-5574,P10,L-NC1,Direct Link,1,12500,7200,Completed
ORD-40431,2024-07-18 19:14:00,U-5827,P10,L-SW2,Reels,2,12500,7200,Completed
ORD-45750,2024-07-18 19:19:00,U-5234,P12,L-SE1,Reels,3,28000,19000,Completed
ORD-40324,2024-07-18 20:21:00,U-5691,P13,L-SW1,Chant,1,4500,2100,Completed
ORD-40871,2024-07-18 20:32:00,U-5449,P16,L-NC1,Direct Link,1,8500,3800,Completed
ORD-43412,2024-07-18 21:59:00,U-5229,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-42199,2024-07-18 22:29:00,U-5528,P12,L-SS1,Chant,1,28000,19000,Completed
ORD-44474,2024-07-18 22:34:00,U-5845,P10,L-NW1,Chant,1,12500,7200,Completed
ORD-41912,2024-07-18 23:29:00,U-5148,P10,L-SE1,Chant,1,12500,7200,Completed
ORD-45007,2024-07-19 01:39:00,U-5689,P15,L-NW1,Reels,1,6000,1500,Completed
ORD-43043,2024-07-19 07:14:00,U-5990,P16,L-SS1,Reels,1,8500,3800,Completed
ORD-46617,2024-07-19 08:47:00,U-5629,P11,L-NW1,Reels,1,35000,4500,Completed
ORD-41011,2024-07-19 12:12:00,U-5550,P16,L-NC1,Reels,3,8500,3800,Completed
ORD-40155,2024-07-19 15:16:00,U-5863,P13,L-SW2,Reels,1,4500,2100,Completed
ORD-44887,2024-07-19 15:28:00,U-5309,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-44547,2024-07-19 17:06:00,U-5313,P16,L-SS1,Reels,2,8500,3800,Completed
ORD-44801,2024-07-19 17:09:00,U-5037,P14,L-SE1,Reels,1,2000,300,Completed
ORD-45458,2024-07-19 17:12:00,U-5540,P11,L-NW1,Reels,1,35000,4500,Completed
ORD-41632,2024-07-19 17:35:00,U-5138,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-44471,2024-07-19 17:46:00,U-5666,P13,L-SE1,Reels,2,4500,2100,Completed
ORD-44838,2024-07-19 18:50:00,U-5111,P12,L-SW2,Profile Feed,1,28000,19000,Completed
ORD-40989,2024-07-19 18:57:00,U-5214,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-47271,2024-07-19 20:15:00,U-5072,P12,L-NW1,Chant,1,28000,19000,Completed
ORD-41682,2024-07-19 20:44:00,U-5331,P12,L-SS1,Reels,1,28000,19000,Completed
ORD-42995,2024-07-19 21:06:00,U-5300,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-44528,2024-07-19 21:54:00,U-5388,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-41747,2024-07-19 21:58:00,U-5225,P10,L-SW1,Chant,2,12500,7200,Completed
ORD-41510,2024-07-19 22:24:00,U-5581,P11,L-SS1,Chant,1,35000,4500,Completed
ORD-44729,2024-07-19 23:44:00,U-5472,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-41103,2024-07-20 09:53:00,U-5848,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-42836,2024-07-20 10:13:00,U-5726,P12,L-NW1,Chant,1,28000,19000,Completed
ORD-42466,2024-07-20 10:37:00,U-5179,P13,L-SW1,Direct Link,1,4500,2100,Completed
ORD-41190,2024-07-20 12:33:00,U-5895,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-47048,2024-07-20 14:38:00,U-5803,P16,L-SE1,Reels,1,8500,3800,Failed
ORD-45588,2024-07-20 15:11:00,U-5859,P10,L-NC1,Chant,1,12500,7200,Completed
ORD-44719,2024-07-20 17:08:00,U-5610,P14,L-SS1,Search,1,2000,300,Completed
ORD-43058,2024-07-20 17:38:00,U-5558,P14,L-SE1,Profile Feed,1,2000,300,Completed
ORD-44190,2024-07-20 19:17:00,U-5586,P15,L-SW1,Chant,2,6000,1500,Failed
ORD-45227,2024-07-20 19:20:00,U-5300,P14,L-SW1,Reels,3,2000,300,Refunded
ORD-42305,2024-07-20 19:27:00,U-5323,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-40613,2024-07-20 19:37:00,U-5056,P15,L-SW1,Direct Link,1,6000,1500,Completed
ORD-45208,2024-07-20 19:50:00,U-5312,P12,L-NC1,Reels,3,28000,19000,Completed
ORD-42370,2024-07-20 19:57:00,U-5398,P12,L-SW1,Reels,1,28000,19000,Completed
ORD-47488,2024-07-20 19:59:00,U-5057,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-44253,2024-07-20 20:07:00,U-5356,P14,L-NW1,Profile Feed,1,2000,300,Completed
ORD-44425,2024-07-20 20:14:00,U-5004,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-41028,2024-07-20 20:43:00,U-5559,P16,L-SS1,Chant,3,8500,3800,Completed
ORD-42822,2024-07-20 21:03:00,U-5607,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-43162,2024-07-20 21:04:00,U-5486,P16,L-NC1,Chant,1,8500,3800,Completed
ORD-45572,2024-07-20 21:53:00,U-5802,P14,L-SW1,Reels,1,2000,300,Completed
ORD-41249,2024-07-20 22:47:00,U-5346,P15,L-NW1,Profile Feed,1,6000,1500,Completed
ORD-43227,2024-07-20 22:48:00,U-5790,P16,L-SW2,Search,1,8500,3800,Completed
ORD-46949,2024-07-20 23:19:00,U-5489,P11,L-SE1,Chant,1,35000,4500,Completed
ORD-42083,2024-07-20 23:51:00,U-5274,P14,L-NC1,Search,1,2000,300,Completed
ORD-40830,2024-07-21 00:28:00,U-5608,P12,L-SE1,Profile Feed,1,28000,19000,Completed
ORD-41669,2024-07-21 07:52:00,U-5664,P14,L-SW1,Profile Feed,1,2000,300,Completed
ORD-44571,2024-07-21 09:07:00,U-5006,P15,L-SW1,Chant,1,6000,1500,Completed
ORD-43241,2024-07-21 16:54:00,U-5390,P12,L-NW1,Direct Link,1,28000,19000,Completed
ORD-47463,2024-07-21 17:04:00,U-5813,P16,L-SE1,Reels,1,8500,3800,Completed
ORD-45677,2024-07-21 17:11:00,U-5135,P14,L-NC1,Direct Link,1,2000,300,Completed
ORD-46576,2024-07-21 17:56:00,U-5841,P10,L-SW2,Search,1,12500,7200,Failed
ORD-42588,2024-07-21 18:13:00,U-5813,P10,L-SW1,Direct Link,1,12500,7200,Completed
ORD-45271,2024-07-21 19:08:00,U-5651,P16,L-SW1,Profile Feed,1,8500,3800,Completed
ORD-43189,2024-07-21 19:19:00,U-5763,P10,L-NW1,Profile Feed,1,12500,7200,Completed
ORD-46391,2024-07-21 19:47:00,U-5122,P14,L-NC1,Reels,1,2000,300,Completed
ORD-45530,2024-07-21 20:38:00,U-5671,P15,L-NC1,Direct Link,1,6000,1500,Completed
ORD-43821,2024-07-21 21:06:00,U-5861,P14,L-NW1,Direct Link,1,2000,300,Completed
ORD-41893,2024-07-21 22:38:00,U-5753,P15,L-SW2,Profile Feed,2,6000,1500,Completed
ORD-47124,2024-07-21 22:47:00,U-5851,P15,L-SW2,Chant,1,6000,1500,Completed
ORD-41037,2024-07-21 23:25:00,U-5888,P13,L-NC1,Direct Link,2,4500,2100,Completed
ORD-40929,2024-07-22 12:40:00,U-5598,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-43145,2024-07-22 16:04:00,U-5154,P11,L-NW1,Chant,1,35000,4500,Completed
ORD-40594,2024-07-22 16:39:00,U-5574,P13,L-SS1,Chant,1,4500,2100,Completed
ORD-40346,2024-07-22 17:18:00,U-5940,P14,L-NC1,Chant,1,2000,300,Completed
ORD-41680,2024-07-22 17:22:00,U-5293,P15,L-NC1,Direct Link,1,6000,1500,Failed
ORD-46907,2024-07-22 18:34:00,U-5290,P13,L-SW1,Chant,1,4500,2100,Completed
ORD-46665,2024-07-22 19:21:00,U-5949,P10,L-SW1,Reels,1,12500,7200,Completed
ORD-40175,2024-07-22 19:26:00,U-5788,P10,L-NC1,Profile Feed,1,12500,7200,Failed
ORD-46962,2024-07-22 19:29:00,U-5600,P12,L-SS1,Chant,1,28000,19000,Completed
ORD-40359,2024-07-22 19:43:00,U-5284,P10,L-SE1,Direct Link,2,12500,7200,Completed
ORD-44693,2024-07-22 19:54:00,U-5103,P11,L-NW1,Reels,1,35000,4500,Completed
ORD-42115,2024-07-22 20:30:00,U-5386,P15,L-NC1,Reels,2,6000,1500,Completed
ORD-41075,2024-07-22 20:38:00,U-5918,P15,L-SE1,Search,1,6000,1500,Completed
ORD-41908,2024-07-22 20:55:00,U-5731,P14,L-SW2,Reels,1,2000,300,Failed
ORD-45794,2024-07-22 21:11:00,U-5716,P14,L-NW1,Profile Feed,1,2000,300,Completed
ORD-44242,2024-07-22 21:21:00,U-5747,P12,L-NC1,Chant,1,28000,19000,Completed
ORD-44152,2024-07-22 21:36:00,U-5651,P14,L-NW1,Profile Feed,1,2000,300,Refunded
ORD-46230,2024-07-22 22:52:00,U-5514,P10,L-NC1,Direct Link,1,12500,7200,Completed
ORD-44289,2024-07-22 23:06:00,U-5655,P14,L-SW2,Reels,1,2000,300,Completed
ORD-43863,2024-07-22 23:16:00,U-5270,P14,L-SW1,Reels,3,2000,300,Completed
ORD-42691,2024-07-23 03:40:00,U-5876,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-46920,2024-07-23 06:13:00,U-5387,P13,L-SS1,Reels,2,4500,2100,Completed
ORD-46671,2024-07-23 06:57:00,U-5388,P15,L-SE1,Chant,1,6000,1500,Completed
ORD-43772,2024-07-23 08:06:00,U-5764,P10,L-SW2,Chant,1,12500,7200,Completed
ORD-47477,2024-07-23 10:03:00,U-5083,P11,L-SW2,Chant,2,35000,4500,Refunded
ORD-41398,2024-07-23 11:00:00,U-5973,P10,L-SW1,Reels,1,12500,7200,Completed
ORD-45248,2024-07-23 11:46:00,U-5639,P16,L-SE1,Chant,1,8500,3800,Completed
ORD-44756,2024-07-23 13:39:00,U-5704,P12,L-NW1,Reels,2,28000,19000,Completed
ORD-43963,2024-07-23 14:00:00,U-5359,P16,L-NW1,Direct Link,1,8500,3800,Completed
ORD-46293,2024-07-23 14:28:00,U-5696,P15,L-SE1,Reels,1,6000,1500,Refunded
ORD-40902,2024-07-23 16:48:00,U-5224,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-42688,2024-07-23 17:03:00,U-5327,P14,L-NC1,Reels,1,2000,300,Completed
ORD-43129,2024-07-23 17:48:00,U-5157,P13,L-SW1,Profile Feed,1,4500,2100,Completed
ORD-43981,2024-07-23 18:44:00,U-5621,P15,L-SS1,Reels,2,6000,1500,Completed
ORD-41266,2024-07-23 19:08:00,U-5277,P14,L-SE1,Chant,2,2000,300,Completed
ORD-45646,2024-07-23 19:13:00,U-5136,P16,L-NC1,Reels,1,8500,3800,Completed
ORD-42503,2024-07-23 19:27:00,U-5772,P12,L-SW1,Direct Link,1,28000,19000,Completed
ORD-44436,2024-07-23 19:35:00,U-5308,P14,L-SS1,Direct Link,1,2000,300,Completed
ORD-45681,2024-07-23 19:38:00,U-5981,P15,L-NW1,Profile Feed,1,6000,1500,Completed
ORD-46780,2024-07-23 19:39:00,U-5806,P14,L-NW1,Direct Link,1,2000,300,Completed
ORD-45071,2024-07-23 20:26:00,U-5001,P13,L-SS1,Chant,1,4500,2100,Completed
ORD-44280,2024-07-23 20:47:00,U-5033,P11,L-SW1,Reels,1,35000,4500,Completed
ORD-47363,2024-07-23 21:15:00,U-5478,P14,L-SW1,Reels,1,2000,300,Completed
ORD-43466,2024-07-23 21:28:00,U-5341,P14,L-SW1,Reels,1,2000,300,Completed
ORD-41338,2024-07-23 21:32:00,U-5903,P15,L-SW2,Reels,1,6000,1500,Completed
ORD-45231,2024-07-23 21:33:00,U-5139,P12,L-SW1,Profile Feed,1,28000,19000,Refunded
ORD-47146,2024-07-23 21:38:00,U-5006,P16,L-SW2,Direct Link,1,8500,3800,Completed
ORD-46817,2024-07-23 21:39:00,U-5714,P12,L-SS1,Reels,1,28000,19000,Completed
ORD-41888,2024-07-23 21:45:00,U-5334,P16,L-NW1,Chant,1,8500,3800,Completed
ORD-41371,2024-07-23 21:50:00,U-5789,P15,L-SS1,Profile Feed,1,6000,1500,Completed
ORD-44843,2024-07-23 21:52:00,U-5685,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-45025,2024-07-23 22:02:00,U-5329,P11,L-SW2,Chant,1,35000,4500,Completed
ORD-47088,2024-07-23 22:43:00,U-5614,P16,L-NC1,Search,2,8500,3800,Completed
ORD-44523,2024-07-23 23:34:00,U-5520,P10,L-SW1,Chant,1,12500,7200,Completed
ORD-40093,2024-07-24 08:12:00,U-5294,P11,L-SE1,Direct Link,1,35000,4500,Completed
ORD-45882,2024-07-24 14:44:00,U-5114,P10,L-SW2,Profile Feed,2,12500,7200,Completed
ORD-43658,2024-07-24 14:49:00,U-5969,P11,L-SS1,Profile Feed,1,35000,4500,Completed
ORD-41692,2024-07-24 16:09:00,U-5140,P13,L-SE1,Reels,1,4500,2100,Completed
ORD-46698,2024-07-24 18:03:00,U-5826,P10,L-NC1,Chant,1,12500,7200,Completed
ORD-40801,2024-07-24 20:11:00,U-5435,P12,L-SW2,Search,1,28000,19000,Completed
ORD-43814,2024-07-24 20:14:00,U-5900,P14,L-SW2,Direct Link,1,2000,300,Completed
ORD-42101,2024-07-24 21:15:00,U-5946,P14,L-NW1,Chant,2,2000,300,Completed
ORD-42352,2024-07-24 21:23:00,U-5758,P13,L-SW1,Search,1,4500,2100,Completed
ORD-46829,2024-07-24 22:55:00,U-5387,P16,L-SW2,Direct Link,1,8500,3800,Completed
ORD-43777,2024-07-24 23:52:00,U-5866,P14,L-SW1,Search,1,2000,300,Completed
ORD-42788,2024-07-25 06:43:00,U-5909,P11,L-NW1,Reels,1,35000,4500,Completed
ORD-44476,2024-07-25 08:41:00,U-5582,P15,L-NC1,Chant,1,6000,1500,Completed
ORD-42641,2024-07-25 09:58:00,U-5679,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-40483,2024-07-25 11:29:00,U-5652,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-45901,2024-07-25 16:40:00,U-5667,P11,L-NC1,Direct Link,1,35000,4500,Completed
ORD-43202,2024-07-25 18:17:00,U-5606,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-43159,2024-07-25 18:26:00,U-5884,P14,L-SS1,Reels,1,2000,300,Completed
ORD-42856,2024-07-25 18:34:00,U-5872,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-40210,2024-07-25 18:49:00,U-5338,P13,L-NC1,Search,1,4500,2100,Completed
ORD-42170,2024-07-25 18:50:00,U-5801,P16,L-SW2,Reels,2,8500,3800,Completed
ORD-44552,2024-07-25 19:00:00,U-5483,P12,L-SW1,Chant,2,28000,19000,Completed
ORD-43773,2024-07-25 19:44:00,U-5503,P12,L-NC1,Reels,1,28000,19000,Failed
ORD-42079,2024-07-25 20:31:00,U-5669,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-40167,2024-07-25 20:48:00,U-5909,P12,L-SW1,Profile Feed,1,28000,19000,Completed
ORD-42236,2024-07-25 21:08:00,U-5910,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-40652,2024-07-25 21:18:00,U-5899,P15,L-SE1,Profile Feed,1,6000,1500,Completed
ORD-46530,2024-07-25 22:49:00,U-5226,P11,L-SE1,Reels,1,35000,4500,Completed
ORD-42593,2024-07-25 22:56:00,U-5099,P10,L-NW1,Reels,2,12500,7200,Completed
ORD-47013,2024-07-26 09:12:00,U-5012,P10,L-SS1,Reels,2,12500,7200,Completed
ORD-40234,2024-07-26 12:05:00,U-5024,P10,L-SW1,Profile Feed,2,12500,7200,Completed
ORD-43423,2024-07-26 14:46:00,U-5500,P14,L-SE1,Reels,1,2000,300,Completed
ORD-47330,2024-07-26 15:00:00,U-5466,P15,L-SW1,Reels,1,6000,1500,Completed
ORD-46702,2024-07-26 15:41:00,U-5232,P13,L-SS1,Direct Link,1,4500,2100,Completed
ORD-43242,2024-07-26 16:34:00,U-5316,P16,L-NC1,Reels,2,8500,3800,Completed
ORD-42839,2024-07-26 16:35:00,U-5426,P15,L-SW1,Profile Feed,1,6000,1500,Completed
ORD-42184,2024-07-26 16:41:00,U-5574,P12,L-SE1,Reels,1,28000,19000,Completed
ORD-45625,2024-07-26 18:25:00,U-5221,P12,L-SS1,Reels,1,28000,19000,Completed
ORD-45441,2024-07-26 18:31:00,U-5809,P13,L-NC1,Reels,1,4500,2100,Completed
ORD-43956,2024-07-26 18:51:00,U-5588,P14,L-SE1,Direct Link,1,2000,300,Refunded
ORD-40014,2024-07-26 19:07:00,U-5580,P14,L-SS1,Direct Link,1,2000,300,Failed
ORD-42257,2024-07-26 19:11:00,U-5645,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-44354,2024-07-26 19:48:00,U-5075,P11,L-SE1,Reels,2,35000,4500,Completed
ORD-40645,2024-07-26 20:21:00,U-5409,P12,L-SW2,Chant,1,28000,19000,Completed
ORD-43489,2024-07-26 20:24:00,U-5200,P11,L-SE1,Reels,1,35000,4500,Failed
ORD-44542,2024-07-26 20:33:00,U-5261,P15,L-SW2,Reels,1,6000,1500,Completed
ORD-43667,2024-07-26 21:10:00,U-5568,P15,L-SE1,Profile Feed,1,6000,1500,Completed
ORD-44855,2024-07-26 21:11:00,U-5115,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-44796,2024-07-26 22:05:00,U-5648,P16,L-SW1,Chant,2,8500,3800,Completed
ORD-41778,2024-07-26 22:30:00,U-5626,P16,L-NC1,Direct Link,1,8500,3800,Completed
ORD-42195,2024-07-27 09:29:00,U-5292,P16,L-SW2,Chant,1,8500,3800,Completed
ORD-43853,2024-07-27 14:59:00,U-5676,P15,L-NW1,Search,1,6000,1500,Completed
ORD-44735,2024-07-27 15:29:00,U-5865,P10,L-NC1,Reels,1,12500,7200,Refunded
ORD-43936,2024-07-27 16:07:00,U-5938,P15,L-NW1,Reels,1,6000,1500,Completed
ORD-41577,2024-07-27 18:50:00,U-5289,P11,L-SS1,Reels,2,35000,4500,Completed
ORD-40244,2024-07-27 19:06:00,U-5827,P11,L-SE1,Reels,1,35000,4500,Completed
ORD-46937,2024-07-27 19:11:00,U-5983,P13,L-SW2,Reels,2,4500,2100,Completed
ORD-42015,2024-07-27 19:13:00,U-5815,P13,L-SW1,Reels,2,4500,2100,Completed
ORD-47248,2024-07-27 19:40:00,U-5866,P16,L-SE1,Direct Link,1,8500,3800,Failed
ORD-40192,2024-07-27 19:41:00,U-5304,P13,L-NC1,Chant,1,4500,2100,Completed
ORD-43085,2024-07-27 19:44:00,U-5964,P15,L-SE1,Profile Feed,1,6000,1500,Completed
ORD-43696,2024-07-27 19:44:00,U-5211,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-47068,2024-07-27 20:09:00,U-5694,P10,L-SS1,Search,1,12500,7200,Completed
ORD-44249,2024-07-27 20:10:00,U-5052,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-43679,2024-07-27 20:31:00,U-5575,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-42250,2024-07-27 20:31:00,U-5048,P13,L-NW1,Chant,1,4500,2100,Completed
ORD-45016,2024-07-27 21:02:00,U-5289,P13,L-SE1,Search,1,4500,2100,Completed
ORD-43753,2024-07-27 22:25:00,U-5270,P16,L-NW1,Reels,1,8500,3800,Completed
ORD-46618,2024-07-28 07:06:00,U-5697,P11,L-NW1,Profile Feed,1,35000,4500,Completed
ORD-44015,2024-07-28 08:00:00,U-5444,P15,L-NW1,Profile Feed,1,6000,1500,Completed
ORD-40322,2024-07-28 08:29:00,U-5037,P16,L-SW2,Direct Link,1,8500,3800,Completed
ORD-46826,2024-07-28 08:40:00,U-5404,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-44186,2024-07-28 08:51:00,U-5817,P10,L-SW1,Direct Link,1,12500,7200,Completed
ORD-45798,2024-07-28 13:37:00,U-5277,P13,L-NW1,Chant,1,4500,2100,Completed
ORD-40144,2024-07-28 15:13:00,U-5389,P15,L-NW1,Reels,2,6000,1500,Completed
ORD-43308,2024-07-28 19:57:00,U-5244,P12,L-SW1,Reels,1,28000,19000,Completed
ORD-42190,2024-07-28 20:28:00,U-5324,P12,L-SW1,Reels,1,28000,19000,Completed
ORD-45079,2024-07-28 20:41:00,U-5667,P16,L-SW2,Chant,1,8500,3800,Completed
ORD-46130,2024-07-28 20:51:00,U-5772,P16,L-NC1,Chant,1,8500,3800,Completed
ORD-46067,2024-07-28 20:55:00,U-5551,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-45095,2024-07-28 21:39:00,U-5919,P13,L-SW2,Reels,1,4500,2100,Failed
ORD-40607,2024-07-28 22:23:00,U-5839,P13,L-SE1,Chant,1,4500,2100,Completed
ORD-44716,2024-07-28 22:51:00,U-5068,P13,L-NW1,Reels,1,4500,2100,Refunded
ORD-42426,2024-07-28 23:05:00,U-5218,P14,L-NC1,Chant,1,2000,300,Completed
ORD-45675,2024-07-28 23:13:00,U-5301,P15,L-NC1,Chant,1,6000,1500,Failed
ORD-40791,2024-07-28 23:20:00,U-5403,P11,L-SW1,Reels,1,35000,4500,Completed
ORD-46176,2024-07-28 23:59:00,U-5468,P16,L-SS1,Chant,1,8500,3800,Completed
ORD-40479,2024-07-29 10:00:00,U-5773,P15,L-SW2,Reels,1,6000,1500,Completed
ORD-40461,2024-07-29 10:40:00,U-5509,P16,L-NC1,Chant,1,8500,3800,Completed
ORD-40299,2024-07-29 12:45:00,U-5593,P11,L-SE1,Reels,1,35000,4500,Completed
ORD-46479,2024-07-29 13:25:00,U-5015,P10,L-SW1,Chant,1,12500,7200,Completed
ORD-44449,2024-07-29 16:46:00,U-5735,P13,L-NW1,Reels,2,4500,2100,Completed
ORD-47167,2024-07-29 16:48:00,U-5282,P14,L-NC1,Chant,3,2000,300,Completed
ORD-47485,2024-07-29 17:29:00,U-5145,P11,L-SE1,Profile Feed,1,35000,4500,Failed
ORD-44008,2024-07-29 18:26:00,U-5170,P14,L-SW1,Reels,2,2000,300,Completed
ORD-45391,2024-07-29 18:50:00,U-5220,P13,L-NC1,Reels,1,4500,2100,Completed
ORD-45694,2024-07-29 18:53:00,U-5000,P10,L-NW1,Profile Feed,2,12500,7200,Completed
ORD-40154,2024-07-29 19:13:00,U-5382,P11,L-NW1,Direct Link,1,35000,4500,Completed
ORD-44442,2024-07-29 19:23:00,U-5435,P14,L-SW2,Direct Link,1,2000,300,Refunded
ORD-43002,2024-07-29 19:33:00,U-5468,P10,L-SE1,Direct Link,1,12500,7200,Failed
ORD-46177,2024-07-29 19:45:00,U-5659,P16,L-SS1,Reels,1,8500,3800,Completed
ORD-44945,2024-07-29 20:23:00,U-5565,P15,L-NW1,Reels,2,6000,1500,Completed
ORD-40588,2024-07-29 20:26:00,U-5230,P12,L-SS1,Chant,1,28000,19000,Completed
ORD-46147,2024-07-29 20:28:00,U-5211,P11,L-SS1,Chant,1,35000,4500,Completed
ORD-44897,2024-07-29 20:49:00,U-5874,P13,L-SE1,Reels,1,4500,2100,Completed
ORD-43796,2024-07-29 21:44:00,U-5361,P10,L-SW2,Direct Link,2,12500,7200,Completed
ORD-45143,2024-07-29 22:32:00,U-5059,P12,L-SW2,Chant,1,28000,19000,Completed
ORD-46431,2024-07-29 22:49:00,U-5861,P15,L-SE1,Chant,1,6000,1500,Failed
ORD-41223,2024-07-29 23:06:00,U-5449,P12,L-NC1,Profile Feed,1,28000,19000,Completed
ORD-40924,2024-07-30 09:31:00,U-5339,P16,L-NC1,Reels,1,8500,3800,Failed
